#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,equipment
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:00:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:01:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:02:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:03:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:04:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:05:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:06:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:07:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:08:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:09:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:10:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:11:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:12:22.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:13:19.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:14:16.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:15:13.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:16:10.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:17:07.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:18:04.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:19:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:20:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:21:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:22:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:23:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:24:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:25:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:26:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:27:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:28:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:29:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:30:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:31:22.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:32:19.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:33:16.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:34:13.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:35:10.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:36:07.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:37:04.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:38:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:39:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:40:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:41:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:42:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:43:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:44:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:45:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:46:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:47:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:48:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:49:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:50:22.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:51:19.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:52:16.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:53:13.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:54:10.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:55:07.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:56:04.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:57:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:58:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:59:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:00:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:01:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:02:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:03:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:04:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:05:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:06:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:07:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:08:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:09:22.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:10:19.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:11:16.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:12:13.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:13:10.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:14:07.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:15:04.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:16:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:17:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:18:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:19:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:20:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:21:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:22:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:23:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:24:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:25:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:26:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:27:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:28:22.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:29:19.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:30:16.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:31:13.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:32:10.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:33:07.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:34:04.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:35:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:36:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:37:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:38:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:39:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:40:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:41:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:42:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:43:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:44:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:45:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:46:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:47:22.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:48:19.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:49:16.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:50:13.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:51:10.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:52:07.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:53:04.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:54:01.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:55:27Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:56:24Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:57:21Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:58:18Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T16:59:15Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T17:00:12Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T17:01:09Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T17:02:06Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T17:03:03Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T17:04:28.5Z,100,turn_on,equipment_working_percentage,35.4
,,19,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T17:05:25.5Z,100,turn_on,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:15:22.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:16:19.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:17:16.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:18:13.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:19:10.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:20:07.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:21:04.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:22:01.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:23:27Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:24:24Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:25:21Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:26:18Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:27:15Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:28:12Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:29:09Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:30:06Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:31:03Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:32:28.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:33:25.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:34:22.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:35:19.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:36:16.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:37:13.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:38:10.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:39:07.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:40:04.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:41:01.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:42:27Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:43:24Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:44:21Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:45:18Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:46:15Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:47:12Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:48:09Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:49:06Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:50:03Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:51:28.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:52:25.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:53:22.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:54:19.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:55:16.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:56:13.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:57:10.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:58:07.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T14:59:04.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:00:01.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:01:27Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:02:24Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:03:21Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:04:18Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:05:15Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:06:12Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:07:09Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:08:06Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:09:03Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:10:28.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:11:25.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:12:22.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:13:19.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:14:16.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:15:13.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:16:10.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:17:07.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:18:04.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:19:01.5Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:20:27Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:21:24Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:22:21Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:23:18Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:24:15Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:25:12Z,0,work,equipment_working_percentage,35.4
,,20,2024-11-08T14:15:00Z,2024-11-08T17:06:00Z,2024-11-08T15:26:09Z,0,work,equipment_working_percentage,35.4
